address_id,address_text,city,province,postal_code,latitude,longitude
ADR03106,"Jalan Gang H.J Maemunah No. 118, RT 08/RW 08",Bandung,Jawa Barat,73822,13.721521,-1.101178
ADR03107,"Gg. Jalan Laswi No. 132, RT 11/RW 10",Surabaya,Jawa Timur,29931,5.460394,-84.270532
ADR03108,"Komp. Jl. Kapten Muslihat No. 113, RT 12/RW 05",Bandung,Jawa Barat,51665,-51.326637,-68.009703
ADR03109,"Gg. Jalan Cikutra Timur No. 176, RT 04/RW 06",Surabaya,Jawa Timur,65749,75.0996455,97.574767
ADR03110,"Jl. Gg. PHH. Mustofa No. 2, RT 11/RW 09",Surabaya,Jawa Timur,62431,-11.050916,-72.852086
ADR03111,"Jl. Gang Antapani Lama No. 3, RT 11/RW 08",Bandung,Jawa Barat,41146,-41.20753,9.26235
ADR03112,"Jl. Gang Dr. Djunjunan No. 15, RT 15/RW 05",Surabaya,Jawa Timur,80949,-37.204535,-175.772748
ADR03113,"Komp. Gang Lembong No. 130, RT 13/RW 01",Medan,Sumatera Utara,00946,31.843949,-26.712616
ADR03114,"Gg. Gg. Dr. Djunjunan No. 59, RT 15/RW 01",Bandung,Jawa Barat,45753,-30.4546135,138.060653
ADR03115,"Gg. Jalan Setiabudhi No. 165, RT 05/RW 03",Medan,Sumatera Utara,46067,44.8162895,-166.138707
ADR03116,"Perum. Jl. K.H. Wahid Hasyim No. 82, RT 01/RW 03",Bandung,Jawa Barat,65307,-48.676743,-86.203057
ADR03117,"Jl. Gang Ir. H. Djuanda No. 4, RT 06/RW 03",Denpasar,Bali,57231,-20.5746615,119.563658
ADR03118,"Komp. Gang Siliwangi No. 78, RT 01/RW 03",Semarang,Jawa Tengah,96841,-39.304168,117.455704
ADR03119,"Jl. Gg. Rumah Sakit No. 152, RT 15/RW 10",Surabaya,Jawa Timur,99908,-5.8512305,30.657891
ADR03120,"Gang Jl. Jakarta No. 22, RT 09/RW 01",Bandung,Jawa Barat,52876,88.8290565,78.106414
ADR03121,"Jl. Gang Bangka Raya No. 103, RT 03/RW 01",Semarang,Jawa Tengah,31584,-56.506476,70.226448
ADR03122,"Jl. Gg. Rawamangun No. 130, RT 01/RW 04",Bandung,Jawa Barat,85199,-87.9036955,70.092717
ADR03123,"Jl. Gang Gedebage Selatan No. 145, RT 10/RW 07",Jakarta,DKI Jakarta,20350,46.2766965,-61.548725
ADR03124,"Gang Gang Astana Anyar No. 123, RT 04/RW 03",Medan,Sumatera Utara,78449,21.7304925,-39.562633
ADR03125,"Perum. Jl. Moch. Toha No. 77, RT 08/RW 07",Makassar,Sulawesi Selatan,89270,-84.166598,166.49667
ADR03126,"Jl. Jalan Dipatiukur No. 90, RT 04/RW 07",Yogyakarta,DI Yogyakarta,90245,-81.8396555,56.033794
ADR03127,"Jl. Jalan PHH. Mustofa No. 4, RT 15/RW 02",Bandung,Jawa Barat,44998,-61.585116,6.376211
ADR03128,"Jl. Jalan KH Amin Jasuta No. 112, RT 05/RW 10",Bandung,Jawa Barat,74340,-51.922109,-137.386366
ADR03129,"Blok Jalan Jend. A. Yani No. 112, RT 03/RW 10",Medan,Sumatera Utara,63483,-44.644029,-60.335888
ADR03130,"Jl. Gang Kebonjati No. 140, RT 06/RW 01",Denpasar,Bali,15213,59.7497845,46.126984
ADR03131,"Jl. Gang Dipenogoro No. 84, RT 08/RW 01",Makassar,Sulawesi Selatan,14485,75.9674895,-175.783272
ADR03132,"Jl. Jalan Pacuan Kuda No. 103, RT 05/RW 04",Semarang,Jawa Tengah,56845,58.891722,23.233218
ADR03133,"Komp. Gg. Jamika No. 161, RT 07/RW 01",Denpasar,Bali,84388,76.779944,-63.169081
ADR03134,"Perum. Jl. Suryakencana No. 111, RT 11/RW 10",Yogyakarta,DI Yogyakarta,49818,74.405804,-8.954006
ADR03135,"Komp. Jl. Lembong No. 152, RT 05/RW 10",Denpasar,Bali,73979,13.4897605,-165.504835
ADR03136,"Jl. Gg. Abdul Muis No. 139, RT 10/RW 06",Yogyakarta,DI Yogyakarta,80499,-80.345947,-62.606446
ADR03137,"Jl. Jl. Sukabumi No. 108, RT 15/RW 06",Bandung,Jawa Barat,12517,27.525672,48.130863
ADR03138,"Gg. Gg. Waringin No. 121, RT 05/RW 02",Surabaya,Jawa Timur,39088,6.7438865,177.950047
ADR03139,"Perum. Gg. Pasir Koja No. 4, RT 14/RW 08",Semarang,Jawa Tengah,40128,-43.6334795,78.723076
ADR03140,"Gg. Jl. Soekarno Hatta No. 195, RT 10/RW 01",Bandung,Jawa Barat,21258,52.69998,70.690239
ADR03141,"Perum. Gg. Raya Ujungberung No. 135, RT 13/RW 09",Surabaya,Jawa Timur,02445,-49.758456,-149.81293
ADR03142,"Jalan Gg. M.T Haryono No. 195, RT 03/RW 04",Yogyakarta,DI Yogyakarta,85480,84.6947495,16.387372
ADR03143,"Jalan Jl. Wonoayu No. 182, RT 05/RW 07",Bandung,Jawa Barat,16850,-4.591669,-105.662132
ADR03144,"Jl. Gg. Pasir Koja No. 64, RT 13/RW 06",Surabaya,Jawa Timur,07372,-75.6984315,103.663973
ADR03145,"Blok Jl. Setiabudhi No. 114, RT 03/RW 04",Medan,Sumatera Utara,46544,50.835954,-158.795927
ADR03146,"Gg. Jalan Suryakencana No. 59, RT 13/RW 08",Jakarta,DKI Jakarta,46802,-26.0400915,-23.842971
ADR03147,"Perum. Gg. Asia Afrika No. 130, RT 09/RW 04",Bandung,Jawa Barat,67260,-60.937742,90.029222
ADR03148,"Jl. Jl. Ahmad Dahlan No. 133, RT 06/RW 06",Yogyakarta,DI Yogyakarta,45909,42.5966765,-173.055669
ADR03149,"Jalan Jalan PHH. Mustofa No. 77, RT 07/RW 07",Surabaya,Jawa Timur,49441,-70.4460155,-116.584011
ADR03150,"Jl. Gang Ahmad Yani No. 121, RT 05/RW 01",Jakarta,DKI Jakarta,49489,35.8820735,-157.845595
ADR03151,"Perum. Gang Joyoboyo No. 78, RT 05/RW 02",Jakarta,DKI Jakarta,54590,-75.224049,-168.670273
ADR03152,"Jalan Gg. Pacuan Kuda No. 132, RT 04/RW 01",Surabaya,Jawa Timur,01534,51.758491,-27.506955
ADR03153,"Gang Jl. Rajawali Timur No. 142, RT 09/RW 01",Denpasar,Bali,83909,-89.1834075,132.291876
ADR03154,"Jl. Gg. Gardujati No. 161, RT 03/RW 04",Makassar,Sulawesi Selatan,02902,48.2364055,-159.653353
ADR03155,"Jl. Jl. Pacuan Kuda No. 170, RT 06/RW 05",Medan,Sumatera Utara,78091,-66.5823225,124.739183
ADR03156,"Jl. Gg. Monginsidi No. 52, RT 10/RW 05",Medan,Sumatera Utara,77356,43.4367775,-142.028109
ADR03157,"Jl. Gang Sadang Serang No. 156, RT 06/RW 05",Denpasar,Bali,82106,73.562666,-152.002526
ADR03158,"Gg. Jalan Kiaracondong No. 73, RT 14/RW 01",Makassar,Sulawesi Selatan,53596,11.24999,-98.206587
ADR03159,"Jl. Gg. Rajawali Timur No. 67, RT 05/RW 02",Yogyakarta,DI Yogyakarta,79538,-35.304086,56.743313
ADR03160,"Jalan Jalan Ahmad Yani No. 92, RT 07/RW 07",Bandung,Jawa Barat,74057,66.3471935,-77.570109
ADR03161,"Jl. Gang Abdul Muis No. 108, RT 13/RW 02",Bandung,Jawa Barat,88552,68.174769,94.418861
ADR03162,"Jl. Jl. Gegerkalong Hilir No. 125, RT 12/RW 08",Bandung,Jawa Barat,61412,-55.6787385,2.356378
ADR03163,"Perum. Gg. Otto Iskandardinata No. 99, RT 03/RW 04",Denpasar,Bali,95110,7.1677275,15.648198
ADR03164,"Jl. Gang HOS. Cokroaminoto No. 157, RT 07/RW 06",Semarang,Jawa Tengah,84185,14.373793,68.20281
ADR03165,"Jalan Jalan Jend. Sudirman No. 35, RT 07/RW 09",Surabaya,Jawa Timur,62392,22.881862,9.922548
ADR03166,"Jl. Jalan Pasir Koja No. 90, RT 05/RW 01",Denpasar,Bali,43807,29.4793495,-28.705153
ADR03167,"Jl. Jalan Ciwastra No. 48, RT 06/RW 01",Denpasar,Bali,95047,72.3139935,-41.05228
ADR03168,"Jl. Gang Peta No. 123, RT 12/RW 04",Jakarta,DKI Jakarta,15079,-1.5724005,99.357646
ADR03169,"Jl. Jalan Ir. H. Djuanda No. 53, RT 08/RW 04",Yogyakarta,DI Yogyakarta,62528,36.2398165,-130.194615
ADR03170,"Jl. Gang Pasirkoja No. 187, RT 06/RW 02",Surabaya,Jawa Timur,24987,64.1373755,43.617775
ADR03171,"Jl. Gg. Rajiman No. 111, RT 10/RW 03",Semarang,Jawa Tengah,61138,-20.20988,-11.978159
ADR03172,"Gg. Jl. Abdul Muis No. 27, RT 07/RW 01",Denpasar,Bali,99903,-83.49107,-70.298939
ADR03173,"Jalan Jalan Astana Anyar No. 163, RT 07/RW 04",Bandung,Jawa Barat,62505,43.6446705,16.483931
ADR03174,"Jalan Jl. Pasirkoja No. 160, RT 11/RW 01",Semarang,Jawa Tengah,42106,87.865589,48.65182
ADR03175,"Perum. Gang Rawamangun No. 52, RT 01/RW 03",Semarang,Jawa Tengah,37607,14.5959775,-171.093168
ADR03176,"Gang Gang HOS. Cokroaminoto No. 107, RT 01/RW 02",Semarang,Jawa Tengah,22258,51.13676,17.946458
ADR03177,"Gang Jl. Stasiun Wonokromo No. 158, RT 06/RW 03",Bandung,Jawa Barat,16497,64.470383,116.17896
ADR03178,"Jl. Gang KH Amin Jasuta No. 112, RT 08/RW 01",Jakarta,DKI Jakarta,01807,19.720589,99.514251
ADR03179,"Jl. Jl. Asia Afrika No. 53, RT 02/RW 04",Bandung,Jawa Barat,03561,-19.364316,141.699791
ADR03180,"Perum. Jalan Kebonjati No. 65, RT 02/RW 04",Yogyakarta,DI Yogyakarta,11677,-20.265511,60.571262
ADR03181,"Perum. Jalan Ciumbuleuit No. 158, RT 12/RW 04",Makassar,Sulawesi Selatan,34117,-77.689556,-101.390737
ADR03182,"Jl. Jalan Ahmad Yani No. 146, RT 12/RW 07",Surabaya,Jawa Timur,55973,-48.472361,91.992742
ADR03183,"Jl. Gang Cikutra Timur No. 129, RT 11/RW 03",Denpasar,Bali,75024,45.738122,-75.987673
ADR03184,"Jl. Jl. BKR No. 186, RT 03/RW 01",Semarang,Jawa Tengah,15598,66.764483,-79.553682
ADR03185,"Jalan Gg. Rawamangun No. 19, RT 12/RW 05",Makassar,Sulawesi Selatan,22356,5.9277075,6.380131
ADR03186,"Gg. Gg. Gedebage Selatan No. 156, RT 01/RW 10",Jakarta,DKI Jakarta,75410,23.16969,80.164701
ADR03187,"Komp. Gang M.T Haryono No. 31, RT 14/RW 10",Denpasar,Bali,46258,-76.2474425,-22.999911
ADR03188,"Jalan Jl. Cikutra Timur No. 146, RT 15/RW 07",Semarang,Jawa Tengah,68802,44.931472,-117.305118
ADR03189,"Gang Gg. Indragiri No. 142, RT 08/RW 10",Denpasar,Bali,42504,78.394961,-48.563508
ADR03190,"Komp. Gang HOS. Cokroaminoto No. 37, RT 11/RW 10",Jakarta,DKI Jakarta,20471,-12.5036285,108.848189
ADR03191,"Komp. Jl. Pasir Koja No. 77, RT 04/RW 10",Medan,Sumatera Utara,79534,-27.1040805,-53.100767
ADR03192,"Jalan Gg. Suniaraja No. 107, RT 09/RW 05",Jakarta,DKI Jakarta,60452,-27.9866635,45.066536
ADR03193,"Gang Jl. Jayawijaya No. 19, RT 04/RW 01",Jakarta,DKI Jakarta,20502,4.649682,107.62578
ADR03194,"Jalan Jl. Stasiun Wonokromo No. 152, RT 10/RW 09",Jakarta,DKI Jakarta,68305,-27.958767,74.979984
ADR03195,"Jl. Jalan Kutai No. 8, RT 10/RW 10",Denpasar,Bali,68198,14.169274,-31.165792
ADR03196,"Gg. Gang Kapten Muslihat No. 127, RT 07/RW 10",Yogyakarta,DI Yogyakarta,65935,-46.8782865,-46.659912
ADR03197,"Jalan Gang Dipenogoro No. 189, RT 14/RW 07",Semarang,Jawa Tengah,12270,-58.4208925,-126.193838
ADR03198,"Gang Jl. Sadang Serang No. 160, RT 03/RW 08",Medan,Sumatera Utara,37393,-39.8663645,19.21494
ADR03199,"Gang Jl. Rungkut Industri No. 164, RT 04/RW 02",Denpasar,Bali,27196,36.610007,167.073694
ADR03200,"Perum. Jl. Gedebage Selatan No. 186, RT 09/RW 06",Denpasar,Bali,53718,-80.681527,137.77497
ADR03201,"Jalan Jl. Raya Setiabudhi No. 116, RT 07/RW 10",Denpasar,Bali,37753,-69.403667,-96.598172
ADR03202,"Komp. Gang Kutisari Selatan No. 4, RT 01/RW 08",Denpasar,Bali,33152,-68.374261,37.201466
ADR03203,"Gang Gang Pasir Koja No. 61, RT 11/RW 03",Jakarta,DKI Jakarta,50742,-69.747165,76.1484
ADR03204,"Jl. Jalan Astana Anyar No. 169, RT 02/RW 10",Semarang,Jawa Tengah,57525,43.225766,17.411327
ADR03205,"Perum. Gg. Peta No. 6, RT 09/RW 04",Bandung,Jawa Barat,89668,-69.080979,-175.645912
ADR03206,"Jl. Jalan Antapani Lama No. 99, RT 03/RW 02",Yogyakarta,DI Yogyakarta,72182,15.917275,4.740177
ADR03207,"Gg. Gg. Moch. Ramdan No. 184, RT 10/RW 10",Jakarta,DKI Jakarta,18108,60.9627815,39.240587
ADR03208,"Perum. Jalan Wonoayu No. 112, RT 09/RW 01",Semarang,Jawa Tengah,32147,-11.6655595,130.598974
ADR03209,"Gang Gg. Pasir Koja No. 9, RT 09/RW 01",Bandung,Jawa Barat,10975,48.5734015,71.913918
ADR03210,"Gg. Gang Suryakencana No. 189, RT 10/RW 02",Makassar,Sulawesi Selatan,96087,-74.1402195,147.735489
ADR03211,"Jalan Gg. Pasteur No. 16, RT 09/RW 10",Denpasar,Bali,76293,-67.6224295,69.351658
ADR03212,"Jl. Jalan Rajiman No. 178, RT 14/RW 04",Denpasar,Bali,23096,25.530585,131.754947
ADR03213,"Komp. Jalan W.R. Supratman No. 26, RT 14/RW 09",Jakarta,DKI Jakarta,03159,-56.740871,-3.288725
ADR03214,"Jl. Jalan Dr. Djunjunan No. 76, RT 12/RW 02",Jakarta,DKI Jakarta,30596,-59.294963,27.333592
ADR03215,"Gang Gg. Astana Anyar No. 51, RT 06/RW 06",Yogyakarta,DI Yogyakarta,03518,-35.4666405,94.054011
ADR03216,"Jalan Jalan PHH. Mustofa No. 176, RT 06/RW 08",Makassar,Sulawesi Selatan,08198,-53.3755925,-91.778743
ADR03217,"Jalan Jl. Ir. H. Djuanda No. 31, RT 10/RW 10",Jakarta,DKI Jakarta,06556,-9.2948055,-90.250708
ADR03218,"Blok Gang Ahmad Dahlan No. 37, RT 12/RW 04",Bandung,Jawa Barat,97239,16.9826315,-125.248282
ADR03219,"Jl. Gg. Jend. A. Yani No. 88, RT 12/RW 04",Makassar,Sulawesi Selatan,26167,-26.329141,-48.983988
ADR03220,"Gg. Gang Cihampelas No. 70, RT 07/RW 09",Denpasar,Bali,38944,-4.944557,-90.733165
ADR03221,"Jalan Jalan KH Amin Jasuta No. 16, RT 03/RW 10",Medan,Sumatera Utara,41323,30.7112285,-130.936336
ADR03222,"Gang Jalan Soekarno Hatta No. 108, RT 08/RW 10",Medan,Sumatera Utara,95394,0.4799525,170.639335
ADR03223,"Jl. Jalan M.H Thamrin No. 159, RT 03/RW 09",Semarang,Jawa Tengah,51547,-25.4820765,24.837307
ADR03224,"Gang Jalan Dipatiukur No. 171, RT 08/RW 01",Semarang,Jawa Tengah,36652,89.811268,-179.280135
ADR03225,"Gg. Gg. Pasteur No. 69, RT 11/RW 02",Bandung,Jawa Barat,12805,78.8771635,-15.989865
ADR03226,"Gang Jl. Laswi No. 3, RT 06/RW 06",Bandung,Jawa Barat,25560,-76.8656405,-125.342698
ADR03227,"Gg. Jl. PHH. Mustofa No. 119, RT 13/RW 08",Medan,Sumatera Utara,47836,-16.253933,-60.579084
ADR03228,"Jalan Gang Monginsidi No. 106, RT 02/RW 03",Medan,Sumatera Utara,62329,86.4889095,118.460155
ADR03229,"Jl. Jalan Stasiun Wonokromo No. 147, RT 01/RW 09",Makassar,Sulawesi Selatan,86359,-70.3110895,-103.483282
ADR03230,"Jalan Gang Abdul Muis No. 112, RT 10/RW 10",Medan,Sumatera Utara,31240,-54.986428,162.462254
ADR03231,"Jalan Gg. Cikutra Barat No. 78, RT 12/RW 04",Surabaya,Jawa Timur,49214,-65.249044,55.107115
ADR03232,"Jl. Jl. Ciwastra No. 186, RT 02/RW 03",Makassar,Sulawesi Selatan,54022,-17.0276015,112.080013
ADR03233,"Jl. Gg. Pasir Koja No. 75, RT 13/RW 02",Jakarta,DKI Jakarta,04886,-37.71085,-68.106713
ADR03234,"Jl. Jl. Tebet Barat Dalam No. 21, RT 07/RW 09",Bandung,Jawa Barat,26839,34.0102985,-150.083501
ADR03235,"Jalan Gg. Kebonjati No. 105, RT 03/RW 05",Yogyakarta,DI Yogyakarta,95381,-87.5313285,-117.112768
ADR03236,"Jl. Gg. Dipatiukur No. 179, RT 07/RW 07",Bandung,Jawa Barat,50647,5.285618,24.135031
ADR03237,"Jl. Jalan Kebonjati No. 161, RT 10/RW 03",Bandung,Jawa Barat,11076,79.650482,-38.842132
ADR03238,"Jalan Jalan PHH. Mustofa No. 27, RT 01/RW 07",Medan,Sumatera Utara,36184,-80.558033,35.436546
ADR03239,"Jalan Gg. Jayawijaya No. 82, RT 08/RW 04",Bandung,Jawa Barat,46008,-63.0441895,-143.175851
ADR03240,"Gang Gang Raya Setiabudhi No. 121, RT 10/RW 06",Medan,Sumatera Utara,32077,-41.8796965,38.017316
ADR03241,"Jl. Gg. Bangka Raya No. 76, RT 09/RW 05",Surabaya,Jawa Timur,93314,28.9325465,37.083335
ADR03242,"Jalan Gang Moch. Ramdan No. 91, RT 15/RW 02",Semarang,Jawa Tengah,48630,-70.7063305,101.474366
ADR03243,"Jalan Gang Rumah Sakit No. 182, RT 02/RW 04",Medan,Sumatera Utara,25284,-30.5429115,-119.631985
ADR03244,"Gg. Gg. Pasteur No. 127, RT 13/RW 03",Medan,Sumatera Utara,13035,-41.952483,138.270158
ADR03245,"Jalan Gang Jend. Sudirman No. 88, RT 04/RW 08",Makassar,Sulawesi Selatan,90067,-40.4266485,95.241508
ADR03246,"Jl. Gg. Jend. A. Yani No. 177, RT 02/RW 09",Denpasar,Bali,42331,84.484851,-133.605888
ADR03247,"Jl. Jl. Cihampelas No. 164, RT 03/RW 09",Jakarta,DKI Jakarta,34217,26.669931,130.413202
ADR03248,"Jl. Gang Cikapayang No. 184, RT 11/RW 07",Jakarta,DKI Jakarta,52205,63.853307,77.901138
ADR03249,"Gg. Gang Raya Setiabudhi No. 1, RT 05/RW 06",Makassar,Sulawesi Selatan,27305,48.8731595,-120.796767
ADR03250,"Gang Jalan Medokan Ayu No. 177, RT 03/RW 01",Medan,Sumatera Utara,81832,50.5011895,-116.801942
ADR03251,"Perum. Gang Erlangga No. 106, RT 09/RW 02",Denpasar,Bali,67687,62.606963,114.885939
ADR03252,"Jl. Gang BKR No. 86, RT 09/RW 05",Medan,Sumatera Utara,91279,42.7130455,-106.0603
ADR03253,"Jalan Gg. W.R. Supratman No. 53, RT 02/RW 06",Denpasar,Bali,58593,-51.1346505,-141.53136
ADR03254,"Jl. Gg. Sentot Alibasa No. 80, RT 04/RW 08",Medan,Sumatera Utara,57680,-58.979576,86.924074
ADR03255,"Jl. Jl. W.R. Supratman No. 191, RT 11/RW 09",Yogyakarta,DI Yogyakarta,15519,15.305104,-1.715196
ADR03256,"Gg. Jalan Tubagus Ismail No. 122, RT 15/RW 09",Makassar,Sulawesi Selatan,72314,-83.1495305,-37.868301
ADR03257,"Jl. Gg. Pacuan Kuda No. 44, RT 08/RW 06",Yogyakarta,DI Yogyakarta,48137,-78.313765,-82.798994
ADR03258,"Jalan Jalan Cikutra Barat No. 111, RT 12/RW 04",Makassar,Sulawesi Selatan,58209,-25.018757,5.115065
ADR03259,"Gg. Gang Peta No. 173, RT 09/RW 03",Surabaya,Jawa Timur,81469,87.9063105,4.057075
ADR03260,"Jl. Gg. Cikutra Timur No. 172, RT 07/RW 05",Medan,Sumatera Utara,15804,22.172779,8.725598
ADR03261,"Jl. Jalan Ciumbuleuit No. 25, RT 13/RW 03",Surabaya,Jawa Timur,87288,-20.2410535,-70.070972
ADR03262,"Blok Gang Wonoayu No. 53, RT 06/RW 05",Denpasar,Bali,35651,-71.192667,45.311476
ADR03263,"Jl. Jalan Yos Sudarso No. 12, RT 07/RW 06",Medan,Sumatera Utara,84031,-81.866242,20.787956
ADR03264,"Gg. Jalan Jend. Sudirman No. 39, RT 02/RW 03",Yogyakarta,DI Yogyakarta,08580,-19.373057,178.769755
ADR03265,"Jl. Gg. Cihampelas No. 178, RT 11/RW 06",Jakarta,DKI Jakarta,69668,-53.6385525,-19.660966
ADR03266,"Gang Gang Pasteur No. 110, RT 07/RW 02",Jakarta,DKI Jakarta,92597,21.7689795,124.0957
ADR03267,"Blok Gg. Tubagus Ismail No. 135, RT 11/RW 08",Yogyakarta,DI Yogyakarta,84035,-51.774757,39.509115
ADR03268,"Jalan Jl. Jend. A. Yani No. 49, RT 09/RW 10",Jakarta,DKI Jakarta,40784,-18.4167285,-50.8641
ADR03269,"Jalan Jalan Cikapayang No. 150, RT 04/RW 02",Semarang,Jawa Tengah,31539,-65.773745,-98.767633
ADR03270,"Jl. Gg. BKR No. 117, RT 08/RW 02",Medan,Sumatera Utara,63763,-70.9968965,0.817166
ADR03271,"Gg. Jalan Rajawali Timur No. 124, RT 12/RW 01",Semarang,Jawa Tengah,13293,-58.0950995,-133.305776
ADR03272,"Gg. Gg. Dr. Djunjunan No. 184, RT 03/RW 10",Yogyakarta,DI Yogyakarta,48308,12.0603585,-50.481536
ADR03273,"Jl. Jalan Dr. Djunjunan No. 54, RT 04/RW 02",Makassar,Sulawesi Selatan,67707,71.4990465,-36.161834
ADR03274,"Jalan Gg. Gegerkalong Hilir No. 127, RT 15/RW 10",Yogyakarta,DI Yogyakarta,48831,-7.1961815,-32.780906
ADR03275,"Jl. Jalan Cikutra Barat No. 129, RT 03/RW 04",Jakarta,DKI Jakarta,01807,74.4755715,-29.686776
ADR03276,"Jalan Jl. KH Amin Jasuta No. 76, RT 15/RW 02",Yogyakarta,DI Yogyakarta,59534,35.898987,125.52879
ADR03277,"Jl. Gang Sukajadi No. 91, RT 11/RW 01",Jakarta,DKI Jakarta,13960,-64.301534,-64.20932
ADR03278,"Jalan Jl. Gegerkalong Hilir No. 103, RT 01/RW 06",Yogyakarta,DI Yogyakarta,07032,-14.224891,67.449889
ADR03279,"Jl. Gg. Gardujati No. 161, RT 03/RW 02",Makassar,Sulawesi Selatan,24639,-6.713014,103.229326
ADR03280,"Jl. Jalan Stasiun Wonokromo No. 72, RT 07/RW 07",Bandung,Jawa Barat,98693,-5.552756,-177.294871
ADR03281,"Jl. Gg. Abdul Muis No. 45, RT 10/RW 04",Semarang,Jawa Tengah,46897,27.5721965,-63.527411
ADR03282,"Jl. Jalan Veteran No. 59, RT 15/RW 02",Medan,Sumatera Utara,66961,29.0741255,157.096915
ADR03283,"Perum. Jl. Waringin No. 49, RT 15/RW 08",Makassar,Sulawesi Selatan,59110,31.156297,-90.574473
ADR03284,"Jalan Jalan Raya Setiabudhi No. 142, RT 03/RW 03",Medan,Sumatera Utara,67010,-26.0904615,84.919949
ADR03285,"Gang Gang Veteran No. 91, RT 13/RW 07",Jakarta,DKI Jakarta,86959,-16.4661495,35.121987
ADR03286,"Jl. Jalan Stasiun Wonokromo No. 99, RT 11/RW 08",Makassar,Sulawesi Selatan,22197,23.7892055,35.013669
ADR03287,"Perum. Gang Stasiun Wonokromo No. 77, RT 04/RW 08",Semarang,Jawa Tengah,71906,-14.779714,-0.518403
ADR03288,"Jl. Jalan Cihampelas No. 107, RT 09/RW 01",Bandung,Jawa Barat,46295,87.9929995,24.934871
ADR03289,"Jl. Jalan Siliwangi No. 18, RT 04/RW 09",Medan,Sumatera Utara,19472,-4.764296,173.89125
ADR03290,"Blok Gang Ronggowarsito No. 82, RT 11/RW 07",Medan,Sumatera Utara,12685,-29.7086445,-141.057758
ADR03291,"Komp. Jalan Abdul Muis No. 33, RT 10/RW 07",Bandung,Jawa Barat,23767,-32.793752,53.012115
ADR03292,"Komp. Gg. Ciwastra No. 158, RT 07/RW 03",Medan,Sumatera Utara,13644,0.515138,146.939315
ADR03293,"Jalan Jl. W.R. Supratman No. 28, RT 11/RW 10",Semarang,Jawa Tengah,99798,6.6851105,-136.595481
ADR03294,"Gg. Gg. Surapati No. 17, RT 01/RW 04",Denpasar,Bali,25595,21.530568,140.028803
ADR03295,"Blok Jl. Cikutra Timur No. 145, RT 05/RW 05",Makassar,Sulawesi Selatan,14256,-80.0203835,-77.112385
ADR03296,"Jalan Jalan Stasiun Wonokromo No. 85, RT 09/RW 10",Surabaya,Jawa Timur,73391,44.7003005,-41.944999
ADR03297,"Jl. Jalan Bangka Raya No. 146, RT 05/RW 03",Surabaya,Jawa Timur,50485,-7.461274,95.402609
ADR03298,"Jl. Gang Laswi No. 104, RT 09/RW 03",Bandung,Jawa Barat,02089,-61.4128845,-40.937136
ADR03299,"Jl. Gg. Pelajar Pejuang No. 73, RT 13/RW 03",Medan,Sumatera Utara,64249,-13.9519815,-141.696064
ADR03300,"Gang Gg. Raya Ujungberung No. 15, RT 14/RW 09",Yogyakarta,DI Yogyakarta,30714,79.0702975,-135.759675
ADR03301,"Komp. Gang Yos Sudarso No. 187, RT 11/RW 05",Medan,Sumatera Utara,57499,17.216729,-37.805727
ADR03302,"Jl. Jalan Lembong No. 75, RT 10/RW 06",Denpasar,Bali,61176,-70.6880105,-34.247193
ADR03303,"Gang Jalan Jend. A. Yani No. 161, RT 09/RW 08",Surabaya,Jawa Timur,94049,50.802364,176.298425
ADR03304,"Jl. Jalan Dipenogoro No. 17, RT 03/RW 02",Semarang,Jawa Tengah,72478,75.4041695,-114.931221
ADR03305,"Gang Gang Sentot Alibasa No. 122, RT 02/RW 09",Makassar,Sulawesi Selatan,46192,-22.785088,-161.424009
ADR03306,"Jalan Jl. HOS. Cokroaminoto No. 194, RT 11/RW 06",Denpasar,Bali,29895,6.1296715,-14.578266
ADR03307,"Jl. Gg. Jend. Sudirman No. 195, RT 06/RW 06",Denpasar,Bali,73129,-34.5685085,-27.594319
ADR03308,"Jl. Gg. Erlangga No. 7, RT 02/RW 09",Semarang,Jawa Tengah,11745,80.0689335,171.809126
ADR03309,"Jl. Jalan Ir. H. Djuanda No. 58, RT 02/RW 10",Medan,Sumatera Utara,71406,-49.84983,-166.869171
ADR03310,"Komp. Jalan Cikutra Timur No. 43, RT 15/RW 02",Semarang,Jawa Tengah,86489,30.87252,-128.102914
ADR03311,"Jl. Jalan Kutisari Selatan No. 99, RT 07/RW 03",Makassar,Sulawesi Selatan,60098,14.7486725,62.100387
ADR03312,"Jl. Jl. Astana Anyar No. 68, RT 06/RW 07",Yogyakarta,DI Yogyakarta,33034,74.794715,-172.404963
ADR03313,"Gang Gg. Ronggowarsito No. 70, RT 15/RW 03",Bandung,Jawa Barat,10819,85.732672,-66.68667
ADR03314,"Komp. Jl. Otto Iskandardinata No. 101, RT 02/RW 07",Medan,Sumatera Utara,40562,19.830894,123.053052
ADR03315,"Jalan Gang Dipenogoro No. 167, RT 13/RW 04",Makassar,Sulawesi Selatan,53989,3.6545975,-22.271599
ADR03316,"Jl. Gang Kutisari Selatan No. 182, RT 06/RW 01",Semarang,Jawa Tengah,94158,13.101948,-60.115596
ADR03317,"Perum. Gg. Joyoboyo No. 129, RT 13/RW 10",Jakarta,DKI Jakarta,35790,19.1685305,-83.082465
