user_id,full_name,email,phone_number,registration_date,registration_channel,date_of_birth,gender,city,province,is_email_verified,is_phone_verified,account_status
USR05074,Daruna 63628,daruna63628@mailinator.com,089830929060,2026-05-23 19:20:08.779221,google,1990-05-03,Male,Yogyakarta,DI Yogyakarta,False,False,active
USR05075,"R.A. Farhunnisa Haryanti, S.T.",martanawaskita@yahoo.com,081831029423,2026-06-01 23:32:35.779221,email,1966-11-15,Male,Surabaya,Jawa Timur,True,True,active
USR05076,Makara Yolanda,klestari@hotmail.com,089645349531,2026-04-11 14:42:56.779221,google,1996-10-15,Female,Jakarta,DKI Jakarta,True,True,active
USR05077,Galuh Wibowo,olivia69@yahoo.com,08566514417,2025-12-09 09:32:40.779221,google,1996-11-30,Female,Bandung,Jawa Barat,True,True,active
USR05078,"Ratna Widiastuti, S.Pd",alika59@yahoo.com,081338892988,2026-01-25 14:37:55.779221,google,2007-01-19,Male,Makassar,Sulawesi Selatan,True,True,active
USR05079,dr. Kartika Dongoran,marsudi36@gmail.com,085748585265,2026-03-16 17:21:52.779221,phone,2003-10-03,Male,Denpasar,Bali,True,True,active
USR05080,"Siti Hutasoit, M.M.",salahudindian@yahoo.com,088630620317,2025-12-09 11:26:31.779221,phone,1984-11-28,Male,Surabaya,Jawa Timur,True,True,suspended
USR05081,Cakrawala 13976,cakrawala13976@gmail.com,085372040596,2026-03-19 14:41:36.779221,google,2003-06-25,Female,Bandung,Jawa Barat,False,False,active
USR05082,Leo Situmorang,yancesihotang@gmail.com,081536213017,2026-04-07 10:10:49.779221,google,1990-05-28,Female,Jakarta,DKI Jakarta,True,True,active
USR05083,Rusman Halim,xwinarsih@hotmail.com,082287659710,2026-06-04 14:14:07.779221,phone,2009-05-04,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05084,R.M. Prayitna Hutagalung,uyulianti@gmail.com,085386189855,2026-02-20 11:32:52.779221,phone,1969-12-30,Female,Jakarta,DKI Jakarta,True,True,active
USR05085,Hj. Titin Nashiruddin,salahudinpangestu@yahoo.com,085191865233,2026-04-04 04:14:39.779221,facebook,1985-07-14,Male,Surabaya,Jawa Timur,True,True,active
USR05086,"Ida Simanjuntak, S.E.I",putrabajragin@hotmail.com,081365704031,2026-02-04 20:13:09.779221,email,1974-08-27,Female,Makassar,Sulawesi Selatan,True,True,active
USR05087,Siti Winarno,wira30@hotmail.com,089750893999,2026-06-03 13:55:46.779221,google,2002-08-25,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05088,Eja Hakim,olgazulaika@gmail.com,081394997392,2026-03-06 10:26:44.779221,google,1977-02-26,Female,Surabaya,Jawa Timur,True,True,active
USR05089,"Cornelia Narpati, S.Pd",ajiman29@gmail.com,081588116504,2026-01-19 03:51:57.779221,phone,1995-02-19,Female,Bandung,Jawa Barat,True,True,active
USR05090,Elvin Yuniar,permatajais@gmail.com,081333289948,2026-05-14 11:45:25.779221,email,1977-05-30,Female,Denpasar,Bali,True,True,active
USR05091,"H. Bakidin Puspasari, S.Gz",titin25@yahoo.com,082281711841,2026-04-10 15:41:52.779221,google,2004-05-02,Female,Semarang,Jawa Tengah,True,True,active
USR05092,Restu Purnawati,dongorankarya@yahoo.com,087748875099,2026-03-02 04:34:54.779221,phone,2006-10-16,Male,Makassar,Sulawesi Selatan,True,True,active
USR05093,Clara Mansur,gaimansimbolon@yahoo.com,081830847169,2026-04-12 21:52:39.779221,google,1993-02-07,Female,Medan,Sumatera Utara,True,True,suspended
USR05094,Bakianto Puspasari,latuponohasim@yahoo.com,089985625875,2026-02-04 01:57:07.779221,phone,1981-04-20,Male,Medan,Sumatera Utara,True,True,active
USR05095,Wani Mardhiyah,warsita13@gmail.com,082243398431,2026-02-06 08:48:48.779221,email,2006-04-26,Male,Makassar,Sulawesi Selatan,True,True,active
USR05096,"Ir. Leo Astuti, S.E.",iaryani@yahoo.com,085331731384,2026-01-03 17:52:07.779221,email,1971-05-13,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05097,Jumadi Permadi,edi11@gmail.com,082395146899,2026-01-06 21:36:48.779221,email,1967-03-13,Male,Medan,Sumatera Utara,True,True,active
USR05098,Gamblang 30608,gamblang30608@gmail.com,085719828101,2026-04-18 12:02:57.779221,phone,2007-07-28,Male,Denpasar,Bali,True,False,active
USR05099,Cawuk 11784,cawuk11784@mailinator.com,088257799697,2026-05-20 16:26:37.779221,google,1979-04-20,Female,Makassar,Sulawesi Selatan,True,False,active
USR05100,R. Darmana Gunarto,siregarmaida@yahoo.com,081258075380,2026-03-24 21:53:59.779221,google,2003-07-28,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05101,Carub Safitri,puspitahafshah@hotmail.com,089970195131,2026-05-28 23:42:39.779221,google,2001-05-19,Female,Makassar,Sulawesi Selatan,True,True,active
USR05102,"Betania Prastuti, S.Sos",zsihombing@yahoo.com,08563300272,2026-01-01 11:09:40.779221,google,1976-03-02,Male,Makassar,Sulawesi Selatan,True,True,active
USR05103,Harimurti 84571,harimurti84571@tempmail.com,082312030782,2026-03-08 05:26:45.779221,google,1973-05-24,Male,Denpasar,Bali,True,True,active
USR05104,"Ir. Cici Wastuti, M.Farm",mulyanigaiman@gmail.com,085185948447,2026-02-03 03:39:09.779221,phone,1980-03-12,Female,Bandung,Jawa Barat,True,True,active
USR05105,Galur Wijaya,dacinhandayani@gmail.com,081694946782,2026-03-21 04:21:15.779221,email,1981-04-27,Female,Bandung,Jawa Barat,True,True,active
USR05106,"dr. Teguh Utami, S.Sos",thabibi@hotmail.com,082296079652,2025-12-28 12:30:50.779221,google,1970-02-21,Male,Surabaya,Jawa Timur,True,True,active
USR05107,Chelsea Anggriawan,zahrapudjiastuti@hotmail.com,085340693320,2026-05-24 22:07:21.779221,facebook,1971-09-16,Female,Denpasar,Bali,True,True,active
USR05108,Puji 24472,puji24472@gmail.com,081849169939,2025-12-14 23:35:37.779221,phone,1973-04-08,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05109,KH. Prabowo Kuswandari,bagus50@gmail.com,082336676089,2026-03-17 07:27:55.779221,phone,1981-09-15,Female,Surabaya,Jawa Timur,True,True,active
USR05110,"Farhunnisa Manullang, S.Ked",kenarisaptono@hotmail.com,081382506398,2026-04-29 00:57:45.779221,facebook,1990-06-19,Male,Makassar,Sulawesi Selatan,True,True,active
USR05111,Ana Lailasari,rajasadalima@yahoo.com,082373696278,2026-01-28 10:00:21.779221,phone,1992-01-11,Female,Semarang,Jawa Tengah,True,True,banned
USR05112,Muhammad 66723,muhammad66723@gmail.com,087831734541,2026-05-16 15:06:19.779221,facebook,1969-05-19,Male,Denpasar,Bali,False,False,active
USR05113,"Dr. Mutia Situmorang, S.E.I",sabrina72@gmail.com,087855616164,2026-02-13 23:20:23.779221,google,1970-07-21,Female,Semarang,Jawa Tengah,True,True,active
USR05114,"drg. Usyi Pranowo, S.IP",mdongoran@hotmail.com,08112891886,2026-02-05 07:24:39.779221,google,1999-04-14,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05115,"Jefri Hutagalung, S.Pt",sihotangyance@yahoo.com,085147549488,2026-02-19 04:53:46.779221,phone,1967-07-16,Male,Medan,Sumatera Utara,True,True,active
USR05116,Prabu Pertiwi,dputra@yahoo.com,085393207701,2026-03-25 02:43:19.779221,google,1992-07-30,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05117,"Dr. Ayu Budiman, S.I.Kom",reksa96@yahoo.com,085333719788,2026-05-22 23:42:38.779221,phone,2006-07-29,Male,Medan,Sumatera Utara,True,True,active
USR05118,Satya Mandala,ibranihariyah@gmail.com,081911126586,2025-12-15 07:56:34.779221,phone,1967-06-04,Female,Bandung,Jawa Barat,True,True,active
USR05119,Cici Zulaika,elisa00@hotmail.com,08564075295,2026-05-26 05:51:22.779221,phone,1999-02-24,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05120,"Puti Ika Yolanda, S.Gz",pnapitupulu@gmail.com,081439285788,2025-12-29 12:03:45.779221,email,1980-02-22,Male,Bandung,Jawa Barat,True,True,active
USR05121,Gasti Dabukke,isirait@yahoo.com,081675699110,2026-05-14 15:50:59.779221,email,1985-05-19,Male,Surabaya,Jawa Timur,True,True,active
USR05122,Kenzie 46113,kenzie46113@mailinator.com,081499527967,2026-03-27 05:00:45.779221,phone,2002-04-18,Female,Medan,Sumatera Utara,True,False,active
USR05123,"Paramita Puspasari, S.Kom",jinawihastuti@yahoo.com,085726687505,2026-02-12 10:25:28.779221,google,2006-03-31,Female,Surabaya,Jawa Timur,True,True,active
USR05124,"Agnes Permata, M.Kom.",edinovitasari@yahoo.com,081683502838,2026-03-11 08:47:20.779221,phone,2002-04-19,Male,Surabaya,Jawa Timur,True,True,active
USR05125,"R. Silvia Wahyudin, M.Pd",kuncara55@gmail.com,088591680769,2026-01-19 21:49:15.779221,email,1979-10-30,Male,Makassar,Sulawesi Selatan,True,True,active
USR05126,Puti Ratih Andriani,prabowoluthfi@hotmail.com,088147393796,2026-03-23 14:01:02.779221,google,1976-08-31,Male,Bandung,Jawa Barat,True,True,active
USR05127,"KH. Daryani Aryani, M.Kom.",hanalestari@gmail.com,081491995230,2026-03-01 10:48:02.779221,google,1992-05-28,Male,Semarang,Jawa Tengah,True,True,active
USR05128,Hj. Febi Maulana,faizahbudiyanto@gmail.com,085330697371,2025-12-09 01:15:56.779221,facebook,1982-12-30,Female,Bandung,Jawa Barat,True,True,active
USR05129,"Gilda Zulkarnain, S.T.",hutama@yahoo.com,085873839985,2026-03-27 10:28:13.779221,phone,1993-07-22,Male,Denpasar,Bali,True,True,banned
USR05130,Wirda Saefullah,tkuswandari@yahoo.com,085269020769,2026-05-11 10:52:21.779221,email,1972-02-13,Female,Denpasar,Bali,True,True,banned
USR05131,Gina Lestari,mustofabahuwarna@yahoo.com,085292672438,2026-04-03 02:55:06.779221,facebook,1980-12-11,Female,Bandung,Jawa Barat,True,True,banned
USR05132,Jagapati Sitorus,gandi97@yahoo.com,081979523066,2026-02-11 00:32:02.779221,google,1992-08-17,Female,Semarang,Jawa Tengah,True,True,active
USR05133,Banawi Rajata,dewi40@hotmail.com,085537576485,2025-12-28 07:20:52.779221,google,1972-06-20,Female,Surabaya,Jawa Timur,True,True,active
USR05134,Pangestu Santoso,capa57@gmail.com,081852642504,2026-02-07 15:11:30.779221,google,2002-06-15,Male,Jakarta,DKI Jakarta,True,True,active
USR05135,Darmanto 5511,darmanto5511@gmail.com,081898090833,2026-05-03 16:30:28.779221,google,1986-08-21,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05136,"Gabriella Wibowo, S.Pt",agustinagenta@yahoo.com,081983801510,2026-02-10 04:31:46.779221,phone,1973-06-24,Male,Bandung,Jawa Barat,True,True,active
USR05137,Gaiman Winarno,napitupulupardi@gmail.com,085122518928,2026-01-16 17:00:44.779221,email,1971-07-06,Male,Jakarta,DKI Jakarta,True,True,active
USR05138,Drs. Caturangga Wacana,sitorusmahmud@yahoo.com,081568758262,2025-12-24 06:20:33.779221,phone,2008-05-05,Female,Semarang,Jawa Tengah,True,True,active
USR05139,Kezia Tampubolon,gara68@gmail.com,082336685837,2025-12-14 18:32:55.779221,phone,1991-04-11,Female,Jakarta,DKI Jakarta,True,True,active
USR05140,KH. Dodo Pradipta,fhartati@yahoo.com,089570495804,2026-02-09 23:30:41.779221,google,1967-04-16,Female,Semarang,Jawa Tengah,True,True,active
USR05141,Elvin Wastuti,rahayu54@yahoo.com,089556483540,2026-05-26 12:39:56.779221,phone,2003-12-27,Male,Surabaya,Jawa Timur,True,True,active
USR05142,Samiah Zulkarnain,adabukke@gmail.com,089839754867,2026-05-24 21:16:20.779221,email,1965-11-26,Male,Medan,Sumatera Utara,True,True,active
USR05143,Cawuk 59968,cawuk59968@tempmail.com,085377866762,2026-05-27 21:01:36.779221,phone,1971-09-28,Male,Jakarta,DKI Jakarta,False,False,active
USR05144,drg. Syahrini Mandala,ameliamaryadi@gmail.com,089955172120,2025-12-13 12:35:52.779221,email,2000-12-30,Female,Denpasar,Bali,True,True,active
USR05145,Wirda Rahmawati,rsantoso@gmail.com,08117485296,2026-03-30 18:44:20.779221,google,1972-03-02,Female,Makassar,Sulawesi Selatan,True,True,active
USR05146,"Sabri Handayani, S.Kom",onuraini@hotmail.com,085316342193,2026-02-28 17:42:05.779221,google,1990-06-14,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05147,Tira 33476,tira33476@gmail.com,082324400920,2026-01-13 02:10:13.779221,google,1969-03-13,Female,Semarang,Jawa Tengah,False,True,active
USR05148,dr. Zalindra Wastuti,ydamanik@hotmail.com,085348055232,2026-02-20 06:58:51.779221,google,1978-08-11,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05149,Ana Suartini,wasitawani@yahoo.com,081630854963,2025-12-10 12:22:14.779221,google,1967-09-08,Male,Denpasar,Bali,True,True,active
USR05150,R. Bagiya Nainggolan,wrajata@gmail.com,081689512838,2026-01-19 20:45:40.779221,phone,1981-10-19,Male,Bandung,Jawa Barat,True,True,active
USR05151,Yulia Nuraini,jamalia43@hotmail.com,085539579693,2026-03-27 13:37:25.779221,facebook,1997-09-04,Female,Surabaya,Jawa Timur,True,True,active
USR05152,"Dr. Ami Budiman, S.Farm",anitapertiwi@yahoo.com,081365474248,2026-02-11 13:46:40.779221,phone,2004-08-27,Female,Surabaya,Jawa Timur,True,True,banned
USR05153,Titin Maheswara,gilang95@yahoo.com,085923763516,2026-03-18 07:43:10.779221,facebook,1984-10-30,Female,Jakarta,DKI Jakarta,True,True,active
USR05154,drg. Maria Permata,langgeng21@hotmail.com,081752870052,2026-05-03 12:48:13.779221,google,1997-10-27,Male,Bandung,Jawa Barat,True,True,suspended
USR05155,"dr. Zulfa Fujiati, S.E.I",ksiregar@hotmail.com,081792500020,2026-01-21 16:12:11.779221,phone,1965-12-16,Female,Bandung,Jawa Barat,True,True,active
USR05156,Balidin Agustina,yuliartitugiman@gmail.com,085120794452,2026-03-13 16:13:38.779221,google,1983-11-13,Male,Denpasar,Bali,True,True,active
USR05157,Luwar 80616,luwar80616@gmail.com,089986417828,2026-01-24 11:30:57.779221,google,1996-10-19,Female,Makassar,Sulawesi Selatan,True,True,active
USR05158,Hj. Violet Suryono,laras23@yahoo.com,085334476690,2026-05-10 03:20:42.779221,phone,1973-06-06,Female,Makassar,Sulawesi Selatan,True,True,active
USR05159,"drg. Tania Prabowo, M.Pd",gamanianggraini@yahoo.com,085222459131,2026-05-25 06:36:23.779221,google,2000-06-08,Female,Bandung,Jawa Barat,True,True,active
USR05160,Dr. Tina Iswahyudi,habibicemeti@yahoo.com,085161455426,2026-01-19 15:58:47.779221,phone,1966-04-20,Female,Surabaya,Jawa Timur,True,True,active
USR05161,Puti Jailani,wanioktaviani@yahoo.com,085181779869,2026-04-22 15:01:44.779221,email,2008-09-23,Male,Surabaya,Jawa Timur,True,True,active
USR05162,"Gandi Hassanah, S.Sos",permadibajragin@yahoo.com,082254794858,2025-12-13 13:49:43.779221,google,2003-12-19,Female,Medan,Sumatera Utara,True,True,active
USR05163,Luhung 62148,luhung62148@tempmail.com,088965810150,2026-03-05 14:10:01.779221,phone,2003-07-02,Female,Semarang,Jawa Tengah,False,False,active
USR05164,Cornelia Suwarno,queenuyainah@gmail.com,085143950074,2026-03-23 15:32:59.779221,google,1986-10-04,Male,Denpasar,Bali,True,True,banned
USR05165,Nardi 16758,nardi16758@tempmail.com,089978464941,2026-02-01 06:53:21.779221,email,1975-08-16,Female,Jakarta,DKI Jakarta,False,False,active
USR05166,"Dr. Damar Uyainah, S.Kom",rnarpati@hotmail.com,087755693298,2025-12-21 21:16:12.779221,google,1997-07-17,Female,Yogyakarta,DI Yogyakarta,True,True,banned
USR05167,"Kani Waskita, M.Kom.",wahyunihamzah@gmail.com,085385518533,2026-06-05 14:43:06.779221,phone,1974-11-09,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05168,Jane Waluyo,raina77@gmail.com,087849346656,2026-03-12 02:08:10.779221,google,1971-01-24,Female,Denpasar,Bali,True,True,active
USR05169,Padma Purwanti,cagernovitasari@yahoo.com,085141991397,2026-03-25 15:52:40.779221,google,1967-12-26,Male,Medan,Sumatera Utara,True,True,active
USR05170,Vera 48418,vera48418@gmail.com,089628165150,2026-05-20 21:46:56.779221,google,2000-12-07,Male,Yogyakarta,DI Yogyakarta,False,False,active
USR05171,"Drs. Estiawan Hidayanto, S.Ked",hpermata@gmail.com,087766505154,2026-05-16 20:28:22.779221,email,1993-10-10,Male,Jakarta,DKI Jakarta,True,True,active
USR05172,Bahuraksa Salahudin,qrajasa@yahoo.com,085275363092,2026-03-07 04:49:20.779221,google,1970-12-29,Male,Semarang,Jawa Tengah,True,True,active
USR05173,Danang 96485,danang96485@tempmail.com,082172964243,2026-03-19 22:39:34.779221,facebook,2005-01-26,Male,Bandung,Jawa Barat,True,True,active
USR05174,"Drs. Halima Halim, M.Farm",ztarihoran@yahoo.com,082246958566,2025-12-15 20:15:56.779221,google,1977-03-02,Male,Medan,Sumatera Utara,True,True,active
USR05175,"Vivi Sihombing, M.Kom.",umimaryati@hotmail.com,081775179947,2026-01-16 11:32:48.779221,email,1988-04-30,Male,Bandung,Jawa Barat,True,True,active
USR05176,"Fitria Permadi, M.Kom.",jsiregar@hotmail.com,085868672300,2026-02-24 04:16:41.779221,google,1999-02-26,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05177,Agnes Hakim,jpurwanti@gmail.com,081277318247,2026-01-29 19:37:43.779221,phone,2008-06-22,Female,Denpasar,Bali,True,True,active
USR05178,Ganep Prasasta,mulyonokuswoyo@gmail.com,085772680075,2026-03-21 03:27:53.779221,google,1971-04-28,Female,Semarang,Jawa Tengah,True,True,active
USR05179,"Ir. Ozy Puspita, S.Ked",gamblangwaskita@yahoo.com,089872443832,2026-04-24 01:14:29.779221,google,2004-05-03,Female,Denpasar,Bali,True,True,active
USR05180,Cut Raisa Wasita,uzulkarnain@gmail.com,081290747551,2026-05-21 15:13:40.779221,phone,1975-07-13,Male,Semarang,Jawa Tengah,True,True,active
USR05181,dr. Gatra Putra,kamilayuliarti@yahoo.com,08563968215,2026-05-13 08:14:10.779221,phone,1996-09-09,Female,Medan,Sumatera Utara,True,True,active
USR05182,Hasan Samosir,hwinarsih@gmail.com,081697147014,2026-05-24 04:22:37.779221,facebook,1972-10-22,Female,Medan,Sumatera Utara,True,True,active
USR05183,"H. Abyasa Budiman, S.Kom",wanggriawan@hotmail.com,088662678062,2026-03-20 00:46:04.779221,phone,2005-11-01,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05184,Artanto 2836,artanto2836@yopmail.com,082161709537,2026-04-12 13:50:41.779221,facebook,1995-11-07,Female,Medan,Sumatera Utara,False,True,active
USR05185,Rosman Prasasta,xnurdiyanti@gmail.com,082322970820,2026-01-30 22:40:01.779221,google,2001-05-05,Female,Bandung,Jawa Barat,True,True,active
USR05186,"Kambali Agustina, S.Farm",gambirafirgantoro@yahoo.com,085222775911,2026-05-14 15:06:21.779221,google,1967-10-27,Male,Medan,Sumatera Utara,True,True,active
USR05187,Drs. Gilda Saputra,melinda26@yahoo.com,082360138703,2026-03-11 12:28:10.779221,google,1986-02-24,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05188,drg. Saka Wasita,patriciawasita@yahoo.com,081214063562,2026-03-23 20:39:35.779221,email,1969-06-19,Male,Semarang,Jawa Tengah,True,True,active
USR05189,"Dr. Wirda Suwarno, S.T.",paiman57@gmail.com,08561901562,2026-02-05 11:13:02.779221,google,1994-06-29,Female,Makassar,Sulawesi Selatan,True,True,active
USR05190,Lala Tarihoran,cemani98@gmail.com,085229257227,2026-04-22 22:08:03.779221,phone,1999-08-08,Female,Denpasar,Bali,True,True,active
USR05191,Ivan Rahmawati,bella79@yahoo.com,088536328212,2026-02-12 02:49:29.779221,phone,1965-09-01,Male,Makassar,Sulawesi Selatan,True,True,active
USR05192,"Cut Febi Samosir, S.Psi",eminhalim@gmail.com,081826172270,2026-02-13 21:35:28.779221,facebook,1995-03-15,Male,Medan,Sumatera Utara,True,True,active
USR05193,Hasta Suryatmi,bambangpratama@gmail.com,082396001570,2026-03-30 22:28:43.779221,google,1991-11-25,Male,Makassar,Sulawesi Selatan,True,True,active
USR05194,"Wawan Rajasa, S.I.Kom",paimanhandayani@gmail.com,088816781117,2025-12-15 04:56:45.779221,phone,1981-11-13,Male,Makassar,Sulawesi Selatan,True,True,active
USR05195,Luwar Firmansyah,xrajata@gmail.com,088713964401,2026-05-26 11:53:17.779221,google,1991-05-14,Female,Bandung,Jawa Barat,True,True,active
USR05196,Gandewa Irawan,vmulyani@gmail.com,085243759574,2026-01-13 14:41:57.779221,email,1975-07-15,Male,Denpasar,Bali,True,True,active
USR05197,Nadia Wacana,huwais@gmail.com,082395026771,2026-01-06 23:13:09.779221,email,1988-09-29,Female,Semarang,Jawa Tengah,True,True,active
USR05198,"Puti Pangestu, M.Kom.",halimnasrullah@gmail.com,081574739555,2026-05-27 04:03:52.779221,email,1992-08-12,Female,Bandung,Jawa Barat,True,True,active
USR05199,"Vivi Wasita, M.Ak",harsantomansur@yahoo.com,081498492383,2026-05-16 04:36:08.779221,email,1994-12-30,Male,Semarang,Jawa Tengah,True,True,active
USR05200,Darimin Rajata,ejanasyidah@yahoo.com,089576439348,2026-01-04 09:09:17.779221,phone,1992-09-01,Male,Semarang,Jawa Tengah,True,True,active
USR05201,Galuh 44750,galuh44750@mailinator.com,089955242772,2026-04-20 19:20:53.779221,google,2000-10-16,Male,Yogyakarta,DI Yogyakarta,True,False,active
USR05202,Jaka Mandala,almirawulandari@gmail.com,081798910852,2026-05-26 05:49:55.779221,phone,1978-02-07,Male,Semarang,Jawa Tengah,True,True,active
USR05203,Mursita 84493,mursita84493@tempmail.com,081263203210,2026-03-12 11:56:32.779221,google,2004-11-18,Female,Denpasar,Bali,False,True,suspended
USR05204,Baktiono Firgantoro,jagapatihalimah@hotmail.com,081768182073,2026-05-09 06:08:01.779221,email,1969-01-19,Male,Bandung,Jawa Barat,True,True,active
USR05205,Kenari Padmasari,edi34@gmail.com,085270204171,2026-03-08 19:42:18.779221,phone,1979-05-05,Female,Surabaya,Jawa Timur,True,True,active
USR05206,Tri 8729,tri8729@yopmail.com,089798010822,2026-02-20 17:48:10.779221,google,1966-03-10,Female,Denpasar,Bali,True,False,active
USR05207,Faizah Nainggolan,hartanazulaika@gmail.com,08113873313,2026-04-13 14:06:34.779221,phone,2008-06-15,Female,Denpasar,Bali,True,True,active
USR05208,"Kawaya Mulyani, S.Kom",oskar61@gmail.com,081951081915,2026-02-12 10:06:16.779221,phone,1989-12-07,Female,Bandung,Jawa Barat,True,True,active
USR05209,"Jinawi Pudjiastuti, S.Ked",wisnu37@gmail.com,08111178314,2026-01-20 14:53:20.779221,phone,2005-09-30,Male,Denpasar,Bali,True,True,active
USR05210,KH. Nyana Yuniar,yuliana17@yahoo.com,087748499243,2025-12-26 01:55:59.779221,email,2004-04-24,Male,Semarang,Jawa Tengah,True,True,active
USR05211,"Harsana Namaga, S.Ked",xsihombing@hotmail.com,089765648201,2026-03-24 09:58:10.779221,phone,1989-09-10,Female,Semarang,Jawa Tengah,True,True,active
USR05212,Ilsa Megantara,uwaisana@hotmail.com,08564244888,2026-04-23 16:53:02.779221,google,2002-02-19,Male,Bandung,Jawa Barat,True,True,active
USR05213,"Sutan Jaiman Safitri, S.E.",bsiregar@yahoo.com,081664044075,2026-03-16 08:08:27.779221,google,1979-06-20,Male,Denpasar,Bali,True,True,active
USR05214,"Dalima Usamah, M.M.",salimahsuartini@yahoo.com,085275916881,2026-03-22 04:22:18.779221,email,2000-12-24,Female,Makassar,Sulawesi Selatan,True,True,active
USR05215,Tgk. Latif Putra,eman88@gmail.com,081861878045,2026-05-30 05:14:59.779221,google,2008-09-08,Male,Makassar,Sulawesi Selatan,True,True,active
USR05216,"Drs. Aris Prasetya, M.Ak",msusanti@yahoo.com,088548637194,2026-01-17 20:17:26.779221,facebook,2000-09-03,Male,Jakarta,DKI Jakarta,True,True,active
USR05217,"R.A. Shania Prabowo, S.Pt",arsipatra32@gmail.com,081356440902,2026-03-08 10:24:28.779221,google,2005-11-04,Male,Makassar,Sulawesi Selatan,True,True,active
USR05218,Carla 55355,carla55355@gmail.com,082342015032,2026-03-30 02:02:11.779221,email,1990-11-22,Female,Semarang,Jawa Tengah,False,True,active
USR05219,"Drs. Rudi Wulandari, S.Farm",olga10@gmail.com,081996476214,2026-01-07 22:11:39.779221,phone,1987-12-31,Female,Bandung,Jawa Barat,True,True,banned
USR05220,Harto Fujiati,hyulianti@yahoo.com,081398273461,2026-01-27 04:30:54.779221,google,2008-11-03,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05221,"Pranata Firgantoro, S.Sos",tprasetyo@yahoo.com,088617970989,2026-03-12 11:17:57.779221,google,1993-11-05,Male,Surabaya,Jawa Timur,True,True,active
USR05222,Cornelia Salahudin,jprayoga@hotmail.com,081580890785,2026-04-19 11:17:02.779221,google,2005-02-21,Female,Yogyakarta,DI Yogyakarta,True,True,active
USR05223,Tari Susanti,adriansyahjail@hotmail.com,082290933723,2026-05-20 17:25:55.779221,phone,1988-03-23,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05224,Galak Maulana,kwibowo@gmail.com,085995852611,2026-01-21 11:31:30.779221,google,1972-06-14,Male,Medan,Sumatera Utara,True,True,active
USR05225,Kamila Pratiwi,rpermadi@yahoo.com,081667656137,2026-03-26 13:46:49.779221,phone,1985-07-03,Female,Medan,Sumatera Utara,True,True,active
USR05226,Kemal Wastuti,mpradana@hotmail.com,087830085938,2026-02-14 02:28:59.779221,google,1982-12-07,Female,Denpasar,Bali,True,True,active
USR05227,dr. Rina Suwarno,pangestuida@hotmail.com,081260854176,2026-02-14 16:54:20.779221,email,1989-02-07,Male,Bandung,Jawa Barat,True,True,active
USR05228,Winda Suwarno,btarihoran@hotmail.com,081495225553,2026-04-05 03:30:32.779221,phone,1990-06-22,Female,Medan,Sumatera Utara,True,True,active
USR05229,Bahuraksa Halimah,mulyaniami@gmail.com,085727860287,2025-12-31 03:39:13.779221,google,1967-07-25,Female,Jakarta,DKI Jakarta,True,True,active
USR05230,Cakrawala Iswahyudi,wijayantierik@hotmail.com,08561511379,2026-04-17 12:17:53.779221,facebook,1997-04-05,Female,Medan,Sumatera Utara,True,True,active
USR05231,Harjasa Winarsih,rprasetya@hotmail.com,088192785604,2026-04-28 17:41:22.779221,google,1976-11-05,Female,Makassar,Sulawesi Selatan,True,True,active
USR05232,Unjani Wibisono,uputra@hotmail.com,088930704546,2026-02-26 07:16:54.779221,google,1978-01-30,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05233,Warsita Putra,cornelia74@hotmail.com,085369105033,2026-03-07 17:41:29.779221,email,1979-12-25,Female,Denpasar,Bali,True,True,active
USR05234,Puti Maria Widiastuti,zardianto@gmail.com,085840725180,2026-04-24 04:18:01.779221,google,2004-12-01,Male,Denpasar,Bali,True,True,active
USR05235,Anom Suartini,sihombinghani@hotmail.com,08118345865,2026-01-29 10:15:44.779221,phone,1994-09-30,Male,Yogyakarta,DI Yogyakarta,True,True,active
USR05236,Tantri Damanik,vpranowo@gmail.com,085275217421,2026-02-01 12:10:36.779221,phone,1993-07-23,Male,Jakarta,DKI Jakarta,True,True,active
USR05237,Ilsa Hassanah,titihalimah@hotmail.com,081325750272,2025-12-19 18:12:48.779221,google,1989-10-02,Female,Medan,Sumatera Utara,True,True,active
USR05238,dr. Siti Setiawan,laksmiwatisetya@gmail.com,081776853549,2026-01-14 11:35:01.779221,google,2007-05-17,Female,Yogyakarta,DI Yogyakarta,True,True,active
